0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.753877401351928711e+00,-4.446662601768473257e-04,-6.003292672801431237e-03,1.382446211683035749e-04
9.783477544784545898e+00,-1.247517716094239532e-03,-4.275416713327045634e-03,9.410960770856958892e-04
9.813701629638671875e+00,-1.107891375934693052e-03,1.187463845415205220e-03,1.482148145203940424e-03
9.851755142211914062e+00,-4.324053221815213073e-05,1.047837505255659173e-03,1.220348757404788849e-03
9.874493360519409180e+00,-8.460919881355435370e-04,-3.873990985368349748e-03,1.482148145203940424e-03
9.910012245178222656e+00,-1.107891375934693052e-03,-5.479693897203132859e-03,4.174973014873965349e-04
9.943288087844848633e+00,-3.224932125372451043e-04,-3.210765869610505106e-03,2.145373260961782030e-03
9.978521823883056641e+00,-8.460919881355435370e-04,3.578564920647436115e-03,1.080722417245242369e-03
1.000789833068847656e+01,-2.172542219651234230e-03,-5.404121140591808172e-04,1.604321192843541615e-03
1.004589605331420898e+01,7.421576311792964535e-04,1.990315301332597209e-03,9.410960770856958892e-04
1.008580875396728516e+01,2.185588555809975058e-04,-1.081464182177422967e-03,1.604321192843541615e-03
1.012208795547485352e+01,6.199845835396932021e-04,1.228130016986644479e-04,1.382446211683035749e-04
1.015365099906921387e+01,7.421576311792964535e-04,1.588889573373901323e-03,2.284999601121328727e-03
1.019312477111816406e+01,-5.842926003363938057e-04,-4.135790373167499805e-03,9.410960770856958892e-04
1.023615145683288574e+01,-4.324053221815213073e-05,5.847492948240063868e-03,1.220348757404788849e-03
1.026885032653808594e+01,-1.387144056253786012e-03,4.643215764363977510e-03,1.604321192843541615e-03
1.028468418121337891e+01,-4.324053221815213073e-05,1.327090185574751700e-03,1.220348757404788849e-03
1.031348085403442383e+01,4.803582433801466679e-04,2.112488348972200135e-03,1.743947533003088312e-03
1.034605789184570312e+01,8.817839713388428251e-04,4.782842104523524207e-03,1.883573873162634575e-03
1.038621711730957031e+01,-7.239189404959402857e-04,2.915339804889591473e-03,1.482148145203940424e-03
1.041871070861816406e+01,7.893251542145103929e-05,3.316765532848287793e-03,6.792966892865481094e-04
1.048144292831420898e+01,-4.446662601768473257e-04,5.446067220281370150e-03,-2.457278142704492994e-04
1.049320578575134277e+01,-1.828668723776986243e-04,5.044641492322673830e-03,1.342521805044393944e-03
1.052510070800781250e+01,-9.857183282950899086e-04,-4.013617325527896879e-03,2.778709613278500549e-04
1.056988620758056641e+01,-5.842926003363938057e-04,-6.142919012960978802e-03,1.604321192843541615e-03
1.060269594192504883e+01,-9.857183282950899086e-04,-5.741493285002282482e-03,2.284999601121328727e-03
1.064493775367736816e+01,-7.239189404959402857e-04,4.119616988765679132e-03,1.342521805044393944e-03
1.068219566345214844e+01,-5.842926003363938057e-04,4.241790036405282058e-03,1.220348757404788849e-03
1.071758770942687988e+01,-8.460919881355435370e-04,3.456391873007834056e-03,1.342521805044393944e-03
1.074363327026367188e+01,-1.107891375934693052e-03,-3.210765869610505106e-03,6.792966892865481094e-04
1.078117966651916504e+01,2.185588555809975058e-04,1.327090185574751700e-03,1.482148145203940424e-03
1.081206512451171875e+01,6.199845835396932021e-04,5.707866608080520640e-03,6.792966892865481094e-04
1.086507201194763184e+01,7.893251542145103929e-05,-4.537216101126196124e-03,6.792966892865481094e-04
1.090001654624938965e+01,-1.387144056253786012e-03,-5.200441216884040332e-03,-2.457278142704492994e-04
1.091713643074035645e+01,6.199845835396932021e-04,5.184267832482220527e-03,1.482148145203940424e-03
1.096220016479492188e+01,4.803582433801466679e-04,-5.479693897203132859e-03,1.382446211683035749e-04
1.099322652816772461e+01,-1.247517716094239532e-03,-4.275416713327045634e-03,4.174973014873965349e-04
1.102477717399597168e+01,-1.247517716094239532e-03,3.316765532848287793e-03,1.080722417245242369e-03
1.106220817565917969e+01,1.143583359137992014e-03,-3.210765869610505106e-03,-2.457278142704492994e-04
1.109832358360290527e+01,-2.050369172011630870e-03,-6.800384542187271888e-04,1.883573873162634575e-03
1.112677764892578125e+01,-1.107891375934693052e-03,-3.210765869610505106e-03,1.482148145203940424e-03
1.117058587074279785e+01,-1.107891375934693052e-03,5.242387296573601443e-04,1.607157352870232256e-05
1.121242070198059082e+01,-5.842926003363938057e-04,3.979990648606132435e-03,1.080722417245242369e-03
1.124664998054504395e+01,-2.050369172011630870e-03,-4.275416713327045634e-03,2.407172648760933821e-03
1.128969192504882812e+01,3.407319032206006758e-04,2.653540417090442284e-03,1.342521805044393944e-03
1.131920313835144043e+01,-1.247517716094239532e-03,4.643215764363977510e-03,1.220348757404788849e-03
1.135272860527038574e+01,-3.224932125372451043e-04,-6.142919012960978802e-03,8.189230294460945895e-04
1.137825298309326172e+01,-4.324053221815213073e-05,3.857817600966529509e-03,2.284999601121328727e-03
1.141351723670959473e+01,2.185588555809975058e-04,3.054966145049137737e-03,5.396703491270016294e-04
1.144883394241333008e+01,-1.247517716094239532e-03,2.915339804889591473e-03,4.174973014873965349e-04
1.148526358604431152e+01,-1.107891375934693052e-03,5.184267832482220527e-03,-1.235547666308441507e-04
1.150900816917419434e+01,-3.224932125372451043e-04,-4.676842441285741954e-03,-2.457278142704492994e-04
1.153354716300964355e+01,7.421576311792964535e-04,1.850688961173050512e-03,1.080722417245242369e-03
1.156914997100830078e+01,-1.509317103893389371e-03,2.112488348972200135e-03,3.070397764518779764e-03
1.159358501434326172e+01,-2.451794899970327190e-03,-4.676842441285741954e-03,9.410960770856958892e-04
1.162433052062988281e+01,4.803582433801466679e-04,-5.078268169244437406e-03,1.604321192843541615e-03
1.166405749320983887e+01,7.893251542145103929e-05,-3.873990985368349748e-03,1.743947533003088312e-03
1.168934297561645508e+01,-1.828668723776986243e-04,-1.884315638094814522e-03,1.080722417245242369e-03
1.171253633499145508e+01,1.021410311498388871e-03,3.054966145049137737e-03,1.220348757404788849e-03
1.174184584617614746e+01,-2.312168559810780493e-03,-3.873990985368349748e-03,2.407172648760933821e-03
