0.000000000000000000e+00,0.000000000000000000e+00
5.556088018417358398e+01,-4.448797290759235779e+01
5.562924718856811523e+01,-4.378357535808377321e+01
5.570098376274108887e+01,-4.293639746544797475e+01
5.579286122322082520e+01,-4.254881769418539506e+01
5.587681818008422852e+01,-4.314998381704124597e+01
5.592629289627075195e+01,-4.305415536369742568e+01
5.602907085418701172e+01,-4.261116205192641360e+01
5.616240859031677246e+01,-4.346792452799873985e+01
5.625104022026062012e+01,-4.379893546829750761e+01
5.643195080757141113e+01,-4.337442935866079097e+01
5.649334597587585449e+01,-4.360047747980995325e+01
5.655050492286682129e+01,-4.389388564543536120e+01
5.672918653488159180e+01,-4.389941613163229306e+01
5.680667543411254883e+01,-4.474267809469838397e+01
5.696892404556274414e+01,-4.527351154817880996e+01
5.703664565086364746e+01,-4.573675780354400189e+01
5.712297320365905762e+01,-4.580124883204785391e+01
5.719114732742309570e+01,-4.608704688830184182e+01
5.731292510032653809e+01,-4.533749988624967386e+01
5.736868166923522949e+01,-4.555463849854368874e+01
5.749492025375366211e+01,-4.535349174891356228e+01
5.759290504455566406e+01,-4.530090561453354070e+01
5.769492888450622559e+01,-4.560622736692995716e+01
5.777100324630737305e+01,-4.575449853917391607e+01
5.784414863586425781e+01,-4.676149864659540611e+01
5.794370102882385254e+01,-4.629051760878044064e+01
5.806652069091796875e+01,-4.510418947936170753e+01
5.812915515899658203e+01,-4.429125167776825833e+01
5.822364568710327148e+01,-4.372606922451831224e+01
5.834402108192443848e+01,-4.388619595122573003e+01
5.846531248092651367e+01,-4.370081063386458453e+01
5.863207221031188965e+01,-4.443045589304018250e+01
5.875035500526428223e+01,-4.516643430446264773e+01
5.885354852676391602e+01,-4.508350301968255991e+01
5.898219537734985352e+01,-4.454296992796499666e+01
5.902822041511535645e+01,-4.446074713834805436e+01
5.911340594291687012e+01,-4.448915934722106158e+01
5.918234705924987793e+01,-4.496217657514388577e+01
5.926186776161193848e+01,-4.586673352496828926e+01
5.948994779586791992e+01,-4.521727548108626138e+01
5.960424494743347168e+01,-4.626507705162846662e+01
5.971750450134277344e+01,-4.654527340960903103e+01
5.978063201904296875e+01,-4.651413552909140492e+01
5.986929941177368164e+01,-4.646100631291523797e+01
5.994303178787231445e+01,-4.641215765820455630e+01
6.004387164115905762e+01,-4.630968245793245330e+01
6.012773227691650391e+01,-4.629000293670599575e+01
6.017026948928833008e+01,-4.640124618552635383e+01
6.028694820404052734e+01,-4.667210989865386495e+01
6.031001162528991699e+01,-4.660776214148219054e+01
6.045347476005554199e+01,-4.673064528180767496e+01
6.053615856170654297e+01,-4.732230735205550332e+01
6.079367136955261230e+01,-4.742629069849391499e+01
6.089865207672119141e+01,-4.756873643235264382e+01
6.101267814636230469e+01,-4.756615496799989984e+01
6.113229990005493164e+01,-4.762447004002866180e+01
6.118834757804870605e+01,-4.778575207037609829e+01
6.125873756408691406e+01,-4.764279184207274653e+01
6.139331674575805664e+01,-4.767720234512385957e+01
6.147936081886291504e+01,-4.767139903547038671e+01
6.155837774276733398e+01,-4.811246302612315162e+01
6.160604476928710938e+01,-4.811133731921658097e+01
6.177235388755798340e+01,-4.777778648511370818e+01
6.184991812705993652e+01,-4.767008172339808425e+01
6.195248055458068848e+01,-4.791239411466067111e+01
6.207497406005859375e+01,-4.776057295333176000e+01
6.210124707221984863e+01,-4.819214365902913499e+01
6.222610139846801758e+01,-4.786634604191754505e+01
6.229134559631347656e+01,-4.805423439096860960e+01
6.246293115615844727e+01,-4.703720801983138244e+01
6.259320235252380371e+01,-4.660575822373630217e+01
6.273049378395080566e+01,-4.684577711701424363e+01
6.284268927574157715e+01,-4.702142171125643699e+01
6.293384885787963867e+01,-4.775757121227830027e+01
6.298943209648132324e+01,-4.784696651867391637e+01
6.312253737449645996e+01,-4.835317655961451067e+01
6.325113058090209961e+01,-4.858069545397428612e+01
6.334929251670837402e+01,-4.856400405553053901e+01
6.344664072990417480e+01,-4.897449542441660952e+01
6.352427864074707031e+01,-4.920274296710080364e+01
6.361885929107666016e+01,-4.910914960450178057e+01
6.369963979721069336e+01,-4.943512891497260142e+01
6.383446145057678223e+01,-4.930771035934257895e+01
6.393939352035522461e+01,-4.948855505725017423e+01
6.406479382514953613e+01,-4.971409868543084798e+01
6.418638849258422852e+01,-5.018636749825039090e+01
6.431350302696228027e+01,-5.034728776903376968e+01
6.442518401145935059e+01,-5.078842495077464747e+01
6.449266266822814941e+01,-5.106120770551901700e+01
6.458335757255554199e+01,-5.120741246552857007e+01
6.465659761428833008e+01,-5.155572529962751815e+01
6.475675821304321289e+01,-5.156714890860241951e+01
6.482414293289184570e+01,-5.186494280406436275e+01
6.490195775032043457e+01,-5.216953120329597482e+01
6.501670885086059570e+01,-5.189734010372654893e+01
6.517416596412658691e+01,-5.242599407821681723e+01
6.526984143257141113e+01,-5.260814667924773147e+01
6.535939121246337891e+01,-5.258621963690846712e+01
6.545491957664489746e+01,-5.240798463164932031e+01
6.558840584754943848e+01,-5.240521063575380367e+01
6.570860171318054199e+01,-5.252238641564229482e+01
6.580163049697875977e+01,-5.240174856930432412e+01
6.587441945075988770e+01,-5.273718577237626448e+01
6.596653151512145996e+01,-5.321424184081740805e+01
6.607108235359191895e+01,-5.363463957713032926e+01
6.618958878517150879e+01,-5.353312830506715159e+01
6.626759552955627441e+01,-5.373822604279865800e+01
6.634909605979919434e+01,-5.349412398168907856e+01
6.641751241683959961e+01,-5.341908126020280889e+01
6.652795100212097168e+01,-5.359077236143370726e+01
6.659888887405395508e+01,-5.383372963793929955e+01
6.669594192504882812e+01,-5.437686058322861982e+01
6.690014410018920898e+01,-5.416876393389849653e+01
6.701081061363220215e+01,-5.413888417655020646e+01
6.709948277473449707e+01,-5.464345857065451639e+01
6.718871974945068359e+01,-5.446031382320720127e+01
6.726966595649719238e+01,-5.446818975659880380e+01
6.736587595939636230e+01,-5.455804427286349068e+01
6.746228694915771484e+01,-5.487629608362454547e+01
6.750324535369873047e+01,-5.491005222288512755e+01
6.759013009071350098e+01,-5.498377098211199154e+01
6.768412375450134277e+01,-5.535620362023730223e+01
6.784154582023620605e+01,-5.540377767975037671e+01
6.790737318992614746e+01,-5.518967684980509603e+01
6.799321341514587402e+01,-5.541375042324867906e+01
6.808805298805236816e+01,-5.544442666347605098e+01
6.827154612541198730e+01,-5.569972622233026982e+01
6.836063241958618164e+01,-5.552683301195784793e+01
6.845078468322753906e+01,-5.594824008712682684e+01
6.853085112571716309e+01,-5.559645722730031281e+01
6.872282409667968750e+01,-5.578553152516115432e+01
6.881932902336120605e+01,-5.582732129680095312e+01
6.893147087097167969e+01,-5.575815469989974815e+01
6.902146959304809570e+01,-5.553825560613602619e+01
6.910135054588317871e+01,-5.568247818896121970e+01
6.919034767150878906e+01,-5.576364296709182611e+01
6.928709983825683594e+01,-5.529756222086864170e+01
6.936421108245849609e+01,-5.568894272882955221e+01
6.947081327438354492e+01,-5.568816082099976228e+01
6.955055499076843262e+01,-5.590974279620024845e+01
6.961110091209411621e+01,-5.580252105296764853e+01
6.971558046340942383e+01,-5.572971604405120871e+01
6.986211991310119629e+01,-5.576550436762655494e+01
6.999786710739135742e+01,-5.568610441411220791e+01
7.008287048339843750e+01,-5.581010981714216967e+01
7.016792273521423340e+01,-5.577091685275667743e+01
7.026793885231018066e+01,-5.603726279143388211e+01
7.033422636985778809e+01,-5.597125848221874378e+01
7.048435664176940918e+01,-5.597587258035365920e+01
7.057862472534179688e+01,-5.624360743856080092e+01
7.062868928909301758e+01,-5.627340880288003433e+01
7.072529649734497070e+01,-5.639640853422802991e+01
7.087187695503234863e+01,-5.631030379560118604e+01
7.095605540275573730e+01,-5.643825083984325630e+01
7.100982475280761719e+01,-5.634519685619416407e+01
7.106154966354370117e+01,-5.669867904557806071e+01
7.113255286216735840e+01,-5.655225434520781391e+01
7.126701235771179199e+01,-5.631120032850517987e+01
7.132541155815124512e+01,-5.631203759899530326e+01
7.142661833763122559e+01,-5.630000139169400342e+01
7.157923865318298340e+01,-5.654103511304563767e+01
7.168185901641845703e+01,-5.657020509406825681e+01
7.186822700500488281e+01,-5.632848240424885944e+01
7.192965912818908691e+01,-5.655519985266947458e+01
7.200656175613403320e+01,-5.635616926559746531e+01
7.210206294059753418e+01,-5.645446602274363102e+01
7.222600936889648438e+01,-5.618285525876191855e+01
7.232690334320068359e+01,-5.614940830354736079e+01
7.242673397064208984e+01,-5.631289451906267374e+01
7.251083827018737793e+01,-5.621516667130696732e+01
7.258995127677917480e+01,-5.634234956006906003e+01
7.266529583930969238e+01,-5.644698574425784443e+01
7.274681544303894043e+01,-5.640272012658005707e+01
7.287174010276794434e+01,-5.631355553330273267e+01
7.308787870407104492e+01,-5.647755020056845154e+01
7.318656015396118164e+01,-5.644278785863251358e+01
7.327807760238647461e+01,-5.665114456102699592e+01
7.337274765968322754e+01,-5.645127493916542960e+01
7.347484087944030762e+01,-5.668792384398615525e+01
7.357361531257629395e+01,-5.672500449192748562e+01
7.363290095329284668e+01,-5.650930139442051825e+01
7.374091053009033203e+01,-5.688272294386397476e+01
7.382976102828979492e+01,-5.699922737118430405e+01
7.391920757293701172e+01,-5.703417009465639609e+01
7.401839160919189453e+01,-5.692608810315714862e+01
7.415875768661499023e+01,-5.692479212698479074e+01
7.425444531440734863e+01,-5.720344225954601569e+01
7.431708288192749023e+01,-5.733599245720307636e+01
7.440659022331237793e+01,-5.723790816424538974e+01
7.449118328094482422e+01,-5.703051697936867726e+01
7.459282159805297852e+01,-5.695765858539731852e+01
7.468124651908874512e+01,-5.717028973663653346e+01
7.476965022087097168e+01,-5.700169329386996964e+01
7.484439182281494141e+01,-5.716547028006485220e+01
7.491335010528564453e+01,-5.699289049853127409e+01
7.501020216941833496e+01,-5.657003742517262879e+01
7.511687612533569336e+01,-5.559812380654091868e+01
7.522152090072631836e+01,-5.510893980096692957e+01
7.531928491592407227e+01,-5.518079557872289342e+01
7.542882633209228516e+01,-5.531023158923919425e+01
7.551470971107482910e+01,-5.514413850909333092e+01
7.577772307395935059e+01,-5.514438699159046564e+01
7.586420392990112305e+01,-5.469790471193843473e+01
7.595496606826782227e+01,-5.444812499254317828e+01
7.608725023269653320e+01,-5.447081005253781427e+01
7.615778017044067383e+01,-5.446277256372744091e+01
7.623027276992797852e+01,-5.449126842089751221e+01
7.631384754180908203e+01,-5.449280546206821185e+01
7.647864770889282227e+01,-5.469692245580753109e+01
7.649661540985107422e+01,-5.450294067025382105e+01
7.658423447608947754e+01,-5.442315226254198990e+01
7.665460467338562012e+01,-5.429877491487012975e+01
7.675001287460327148e+01,-5.494323779355931947e+01
7.681234455108642578e+01,-5.479084526962657264e+01
7.692544841766357422e+01,-5.476174880166069414e+01
7.701900959014892578e+01,-5.458613791781510827e+01
7.714230132102966309e+01,-5.474685919117771959e+01
7.721898841857910156e+01,-5.500111756450348111e+01
7.731660532951354980e+01,-5.524969121002014560e+01
7.760193920135498047e+01,-5.524788622800297588e+01
7.767880797386169434e+01,-5.525312115945727953e+01
