0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.753877401351928711e+00,-3.878217872806932753e-02,-1.228043293517403212e-01,-1.565945106242381257e-01
9.783477544784545898e+00,-3.340153853819072260e-02,-1.469704447568145889e-01,-1.585428576148455448e-01
9.813701629638671875e+00,-4.166416927401295212e-02,-1.516038154245140102e-01,-1.654087763589604521e-01
9.851755142211914062e+00,-3.260874589061146800e-02,-1.785079616115532453e-01,-1.524075565744187344e-01
9.874493360519409180e+00,-4.576775492709761473e-02,-1.796827205304167008e-01,-1.576522585868946891e-01
9.910012245178222656e+00,-4.147292122554924187e-02,-1.981117442640414339e-01,-1.568054279362325332e-01
9.943288087844848633e+00,-4.077691199125887955e-02,-2.066533138721879381e-01,-1.521050174803910693e-01
9.978521823883056641e+00,-4.890951288363154514e-02,-2.088791646268033930e-01,-1.607542898181844038e-01
1.000789833068847656e+01,-4.290750010146460180e-02,-2.394094300018992927e-01,-1.441310495547849513e-01
1.004589605331420898e+01,-5.692305797588970151e-02,-2.379897388756462562e-01,-1.585293466764206016e-01
1.008580875396728516e+01,-4.596068465459546282e-02,-2.622160563595245519e-01,-1.451278579069921193e-01
1.012208795547485352e+01,-5.853762542149620884e-02,-2.678069573299592387e-01,-1.425235001610332120e-01
1.015365099906921387e+01,-4.528125525997495071e-02,-2.861982374647347172e-01,-1.418428651266374629e-01
1.019312477111816406e+01,-5.145907908294122812e-02,-2.916802323959245546e-01,-1.586321582885847903e-01
1.023615145683288574e+01,-4.910820138649030220e-02,-3.051229297947579133e-01,-1.588672945792595215e-01
1.026885032653808594e+01,-4.193609351491855985e-02,-3.212328871537779573e-01,-1.477614467042975832e-01
1.028468418121337891e+01,-5.702247187596043432e-02,-3.285316910547321223e-01,-1.684128287984947292e-01
1.031348085403442383e+01,-4.591831143064684095e-02,-3.396634327465384295e-01,-1.583719627248374451e-01
1.034605789184570312e+01,-5.230492672149511524e-02,-3.357151462461541169e-01,-1.690069169312931052e-01
1.038621711730957031e+01,-4.720091921731384144e-02,-3.501408682148203777e-01,-1.524830871475266747e-01
1.041871070861816406e+01,-5.300430397421218576e-02,-3.633124062678801947e-01,-1.480277138423300443e-01
1.048144292831420898e+01,-4.820597753438160549e-02,-3.718583794530222475e-01,-1.532348583490872329e-01
1.049320578575134277e+01,-5.155384967616893910e-02,-3.865043316206001611e-01,-1.483057782159065141e-01
1.052510070800781250e+01,-5.037531852877474847e-02,-3.939399870624215039e-01,-1.592037811005546644e-01
1.056988620758056641e+01,-4.122867182282929921e-02,-4.134399774208175060e-01,-1.640157349232982398e-01
1.060269594192504883e+01,-4.701433390805209722e-02,-4.106280212552642639e-01,-1.656935402348516106e-01
1.064493775367736816e+01,-4.025600938022588782e-02,-4.273773729954291056e-01,-1.675584058046695191e-01
1.068219566345214844e+01,-5.136612153490160981e-02,-4.233462923896185170e-01,-1.753406073573984258e-01
1.071758770942687988e+01,-3.584417840421394441e-02,-4.380684556047959033e-01,-1.580626316270610232e-01
1.074363327026367188e+01,-4.924515226966552639e-02,-4.356043014062074281e-01,-1.604947290233393886e-01
1.078117966651916504e+01,-4.024270396728968358e-02,-4.542951579169450249e-01,-1.568009547105972956e-01
1.081206512451171875e+01,-5.090636405980542012e-02,-4.536809266618708758e-01,-1.694717527072597818e-01
1.086507201194763184e+01,-4.219853027700859460e-02,-4.565191157164231739e-01,-1.751686427044631955e-01
1.090001654624938965e+01,-4.132429872236864643e-02,-4.610126516025740973e-01,-1.708632802149150365e-01
1.091713643074035645e+01,-4.234872718578663875e-02,-4.761874640697363326e-01,-1.700229161775936859e-01
1.096220016479492188e+01,-3.462271575348374597e-02,-4.850131787967958408e-01,-1.714666115859877493e-01
1.099322652816772461e+01,-4.033735469559363018e-02,-4.859606061345079775e-01,-1.632895447396567334e-01
1.102477717399597168e+01,-3.387478067848037622e-02,-4.973110298928593576e-01,-1.609749093055352631e-01
1.106220817565917969e+01,-4.973288151961496872e-02,-4.962519472544534294e-01,-1.694914516644576707e-01
1.109832358360290527e+01,-2.935840153462943025e-02,-5.051855450536759662e-01,-1.684479555923061866e-01
1.112677764892578125e+01,-4.581858473165134615e-02,-5.083194914598130332e-01,-1.685105027224551577e-01
1.117058587074279785e+01,-3.576113197745312000e-02,-5.172287173013279116e-01,-1.632486328972539980e-01
1.121242070198059082e+01,-4.741053387740468139e-02,-5.182286082365246127e-01,-1.621895731116431705e-01
1.124664998054504395e+01,-3.283449622529344136e-02,-5.327092381963283163e-01,-1.553410082733801545e-01
1.128969192504882812e+01,-4.598630453723195899e-02,-5.374995407194022023e-01,-1.680504632323565062e-01
1.131920313835144043e+01,-3.073101674275746653e-02,-5.489872749557000997e-01,-1.732524198346290234e-01
1.135272860527038574e+01,-3.666837023240643312e-02,-5.490440233555132776e-01,-1.740616233309282279e-01
1.137825298309326172e+01,-3.277766791553116121e-02,-5.565336300495955513e-01,-1.649009405212726875e-01
1.141351723670959473e+01,-2.749343895268308025e-02,-5.593602741899381670e-01,-1.731558990039818724e-01
1.144883394241333008e+01,-4.485503540109192500e-02,-5.592468047537995091e-01,-1.749447327784565687e-01
1.148526358604431152e+01,-3.088952984460124895e-02,-5.757427723663279817e-01,-1.802760947165857885e-01
1.150900816917419434e+01,-3.676181874137129935e-02,-5.808747390538754329e-01,-1.645910579849800826e-01
1.153354716300964355e+01,-3.644879081431839918e-02,-5.835405581551321719e-01,-1.722506861605754835e-01
1.156914997100830078e+01,-2.497164584361033501e-02,-5.851094311542099913e-01,-1.676827499418340750e-01
1.159358501434326172e+01,-4.305582239720751048e-02,-5.775820351556885113e-01,-1.863586067691151982e-01
1.162433052062988281e+01,-3.384936523107517914e-02,-5.889296822891034733e-01,-1.681703764290389813e-01
1.166405749320983887e+01,-3.267825401546042841e-02,-5.954411463597866216e-01,-1.629153716766680304e-01
1.168934297561645508e+01,-4.042979966983561990e-02,-5.906885280482285783e-01,-1.623859496772599442e-01
1.171253633499145508e+01,-2.534469659721017010e-02,-6.035224995557575411e-01,-1.667766237349628256e-01
1.174184584617614746e+01,-3.921652075576032015e-02,-6.006956498899269636e-01,-1.549690569763750858e-01
