0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.556088018417358398e+01,3.422698407440002283e-02,-1.842658149735066364e-01,3.827583125898662009e-01
5.562924718856811523e+01,3.627529207191263622e-02,-1.730687826287067854e-01,3.833143640396301510e-01
5.570098376274108887e+01,3.717568993978436626e-02,-1.756935901739786476e-01,4.043383118301127621e-01
5.579286122322082520e+01,2.570592068752716036e-02,-1.806945352776650748e-01,4.225853611724796899e-01
5.587681818008422852e+01,2.012278818466537236e-02,-1.842525428508778040e-01,4.402731071362549486e-01
5.592629289627075195e+01,2.648594523981059878e-02,-1.850458171185426770e-01,4.556515503538660639e-01
5.602907085418701172e+01,2.995046051739884418e-02,-1.891967174273705976e-01,4.726458307545211013e-01
5.616240859031677246e+01,2.859869032637658848e-02,-1.914494208274262477e-01,4.818895056834570645e-01
5.625104022026062012e+01,2.614913176938609210e-02,-1.897223907974646684e-01,4.871871115377638950e-01
5.643195080757141113e+01,3.183218077256969036e-02,-1.880198448578453974e-01,4.924415158581335050e-01
5.649334597587585449e+01,3.888141577114002240e-02,-1.891482000772906347e-01,4.968876938065701077e-01
5.655050492286682129e+01,4.564484773226225311e-02,-1.840062363239468590e-01,4.982370755067591084e-01
5.672918653488159180e+01,4.902105130228247287e-02,-1.840996742299258748e-01,4.995706024819666635e-01
5.680667543411254883e+01,4.049477040957058516e-02,-1.908954202008237011e-01,4.970905340449690568e-01
5.696892404556274414e+01,3.188313972964515464e-02,-1.979115454994022361e-01,4.929883003929783070e-01
5.703664565086364746e+01,3.000000680923843588e-02,-2.034537959384347117e-01,4.906013571123203909e-01
5.712297320365905762e+01,2.712709454127987946e-02,-2.072505576363612156e-01,4.916349783013923558e-01
5.719114732742309570e+01,2.426977546087387763e-02,-2.058574589958492296e-01,4.908323649438580683e-01
5.731292510032653809e+01,2.023375098018693682e-02,-2.062259542266454970e-01,4.919624843485875809e-01
5.736868166923522949e+01,1.621559461223061674e-02,-2.094915402509484881e-01,4.912698343148609870e-01
5.749492025375366211e+01,1.001553236268933576e-02,-2.129249031908279355e-01,4.918069903354623795e-01
5.759290504455566406e+01,-2.036239702073101062e-03,-2.148730593546475942e-01,4.860902277697126683e-01
5.769492888450622559e+01,-6.294699471973010108e-03,-2.168098107575482381e-01,4.837764877800872498e-01
5.777100324630737305e+01,-9.175138967938699028e-03,-2.152300508024578563e-01,4.826594206244402274e-01
5.784414863586425781e+01,-2.012630787434361440e-02,-2.181123205028711598e-01,4.815262022458710600e-01
5.794370102882385254e+01,-3.298438707511786722e-02,-2.209986899768806856e-01,4.817400148168773377e-01
5.806652069091796875e+01,-3.616018061904667513e-02,-2.227909498518839959e-01,4.795998189954678304e-01
5.812915515899658203e+01,-3.665146777497857444e-02,-2.236991145276812087e-01,4.782652104445355712e-01
5.822364568710327148e+01,-4.368300505502529379e-02,-2.208728947159787070e-01,4.790301372358588550e-01
5.834402108192443848e+01,-4.984847185256462837e-02,-2.183186242236477559e-01,4.742000183000777969e-01
5.846531248092651367e+01,-4.482108645914555795e-02,-2.240535336286787749e-01,4.724115672549692446e-01
5.863207221031188965e+01,-3.317217883940875439e-02,-2.274767813270894279e-01,4.728938159252816242e-01
5.875035500526428223e+01,-2.276975243303728733e-02,-2.363850197501786154e-01,4.778810283944777137e-01
5.885354852676391602e+01,-2.268823800886100514e-02,-2.382259893641081872e-01,4.765363001280814026e-01
5.898219537734985352e+01,-1.638554314303457965e-02,-2.361416697456905356e-01,4.722771332752139783e-01
