9.592086108972821421e+02,0.000000000000000000e+00,6.240255137722157315e+02
0.000000000000000000e+00,9.463939990585807891e+02,4.003662461492870648e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
